start_time,end_time,text
2386.05,2387.717,"Lose weight, you'd have caught them."
2387.969,2390.554,I'd like to squeeze your fucking head.
2390.804,2392.639,Now you're in fucking trouble.
2392.891,2395.099,"- You get the license plate?
- I got the plates."
2395.309,2396.768,You cockeyed fuck.
2398.063,2400.773,"This is a getaway car?
We won't get away from anything."
2401.065,2403.275,"Is this a goddamn
family station wagon?"
2403.568,2406.487,"Oh, my God,
you got a baby seat in the back."
2406.945,2409.322,"It's an undercover car, okay?"
2409.907,2413.994,"I know they saw my license plate.
Were those the guys who shot Max?"
2414.286,2417.498,"I only saw bullets.
You tell me what they look like."
2417.748,2420.416,"I don't know. I was busy trying
to keep a bullet out of you."
2421.085,2424.003,"I need you to look
through some mug shots..."
2424.297,2426.172,...to identify Max's shooter.
2426.34,2428.217,"- Where?
- Protective custody."
2428.425,2431.344,"I told you I'm not going
into protective custody."
2431.596,2432.804,I'm not playing.
2433.014,2436.432,"You really pissing me off.
I'll book your ass."
2436.726,2441.23,"Oh, yeah? I'll develop amnesia.
I suddenly feel a case of it coming on."
2441.523,2444.19,"Fine, where would you feel safe?"
2444.442,2446.652,You want to do protective custody?
2446.82,2451.364,"We'll do in-home protective custody,
at your place. I can handle that."
2451.782,2454.034,"Yeah, my place.
My place is--"
2454.327,2455.661,No way.
2457.454,2458.496,Right.
2458.831,2461.958,"Yeah, my place is the shit."
2462.21,2464.628,"Mike Lowrey's place.
You right."
2465.13,2468.257,"That's the best idea you came up
with tonight. Yeah, my place."
2471.76,2472.885,Wait here.
2473.179,2474.804,Wait here.
2480.478,2481.561,Detective Burnett.
2481.771,2485.023,"How are you? Long time no see.
Mr. Lowrey's not here."
2485.275,2487.4,He said I could use his place.
2487.777,2489.652,He didn't mention it to me.
