start_time,end_time,text
2665.363,2668.873,"OK. He was quite lovely,
to tell you the truth."
2668.9,2672.34,"When we met he was...
actually, entirely lovely."
2672.37,2674.21,"- All right?
- All right."
2674.239,2677.909,"- Did you meet him in London?
- We met on the QE2."
2677.943,2680.083,"- QE-what?
- Queen Elizabeth 2."
2680.111,2683.151,"It's an ocean liner that sails
from London to New York."
2683.181,2686.151,"I wasn't keen on flying then
and neither was your father."
2686.184,2690.194,"We met our first night on board.
We were seated together."
2690.221,2692.361,"- He's an American, you know.
- No kidding!"
2692.39,2695.26,So was it love at first sight?
2695.293,2698.233,"I knew you were going to ask me
all this one day."
2698.263,2700.833,Taxi!
2700.866,2702.696,Dear old Dad.
2702.734,2706.204,"I wonder what he's doing
at this very moment."
2715.981,2717.921,Thanks.
2721.92,2725.09,"Oh, gosh. It's him."
2725.123,2728.033,"Hey, Hal!"
2728.059,2730.729,"Welcome home, kiddo."
2734.565,2736.395,"Get into these arms,
you little punk."
2736.434,2739.144,Dad. Finally!
2746.011,2748.111,"I hope you had
a lousy time at that camp"
2748.146,2751.416,"because you are not going back.
I missed you too much."
2753.251,2757.221,"What happened to you, Hal?
Something's changed."
2757.255,2760.125,Are you getting taller?
2761.86,2763.93,"So, what's up, Dad?"
2763.962,2766.432,"I mean,
how's Chessy and everybody?"
2766.464,2769.844,"Great. Everybody's great.
Can't wait to see you."
2769.868,2772.068,"Eight weeks
really is too long, Hal."
2772.103,2774.113,"A lot's been happening
around here."
2774.139,2776.239,"A lot's happened to me too, Dad."
2776.274,2779.284,"I mean, I feel like
I'm practically a new woman."
2781.146,2783.406,"What's the matter?
I cut myself shaving?"
2783.448,2787.448,"Well, it's just
seeing you for the first time."
2787.485,2791.455,"I mean, you know, in so long."
2791.489,2794.359,"You look taller to me too, Dad."
2794.392,2796.792,"Come on, squirt.
Let's get home."
2811.409,2813.979,"Oh, thanks for all
those newsy letters."
